,sentence_id,word_id,word_id_orig,word,TRT,relFix
380572,1,16,1-5-39,my,284.0,0.06615420451898439
380573,1,17,1-5-40,friend,0.0,0.0
380574,1,18,1-5-42,and,162.0,0.03773584905660377
380575,1,19,1-5-43,the,0.0,0.0
380576,1,20,1-5-44,family,160.0,0.03726997437689262
380577,1,21,1-5-45,themselves,208.0,0.0484509666899604
380578,1,22,1-5-46,to,32.0,0.007453994875378523
380579,1,23,1-5-47,write,0.0,0.0
380580,1,24,1-5-48,an,178.0,0.041462846494293035
380581,1,25,1-5-49,account,527.0,0.12275797810389005
380582,1,26,1-5-50,of,0.0,0.0
380583,1,27,1-5-51,the,0.0,0.0
380584,1,28,1-5-52,whole,418.0,0.09736780805963195
380585,1,29,1-5-53,story,0.0,0.0
380586,2,0,1-5-54,this,324.0,0.12207987942727958
380587,2,1,1-5-55,we,0.0,0.0
380588,2,2,1-5-56,trust,365.0,0.1375282592313489
380589,2,3,1-5-57,will,0.0,0.0
380590,2,4,1-5-59,silence,485.0,0.1827430293896006
380591,2,5,1-5-60,the,0.0,0.0
380592,2,6,1-5-61,sensational,625.0,0.23549359457422758
380593,2,7,1-5-62,rumours,279.0,0.10512434061793519
380594,2,8,1-5-63,which,161.0,0.06066314996232103
380595,2,9,1-5-64,still,183.0,0.06895252449133384
380596,2,10,1-5-65,persist,232.0,0.08741522230595328
380597,3,0,1-5-66,i,0.0,0.0
380598,3,1,1-5-67,will,302.0,0.14374107567824845
380599,3,2,1-5-68,therefore,0.0,0.0
380600,3,3,1-5-69,briefly,271.0,0.12898619704902428
380601,3,4,1-5-70,set,144.0,0.06853879105188006
380602,3,5,1-5-71,down,300.0,0.14278914802475012
380603,3,6,1-5-72,the,0.0,0.0
380604,3,7,1-5-73,circumstances,187.0,0.08900523560209424
380605,3,8,1-5-74,which,0.0,0.0
380606,3,9,1-5-75,led,204.0,0.09709662065683008
380607,3,10,1-5-76,to,0.0,0.0
380608,3,11,1-5-77,my,155.0,0.0737743931461209
380609,3,12,1-5-78,being,0.0,0.0
380610,3,13,1-5-79,connected,177.0,0.08424559733460257
380611,3,14,1-5-80,with,128.0,0.06092336982389338
380612,3,15,1-5-81,the,0.0,0.0
380613,3,16,1-5-82,affair,233.0,0.11089957163255593
380614,4,0,1-6-1,i,0.0,0.0
380615,4,1,1-6-2,had,420.0,0.07675438596491228
380616,4,2,1-6-3,been,0.0,0.0
380617,4,3,1-6-4,invalided,772.0,0.14108187134502925
380618,4,4,1-6-5,home,574.0,0.10489766081871345
380619,4,5,1-6-6,from,527.0,0.09630847953216375
380620,4,6,1-6-7,the,0.0,0.0
380621,4,7,1-6-8,front,282.0,0.051535087719298246
380622,4,8,1-6-9,and,238.0,0.04349415204678363
380623,4,9,1-6-10,after,0.0,0.0
380624,4,10,1-6-11,spending,214.0,0.039108187134502925
380625,4,11,1-6-12,some,0.0,0.0
380626,4,12,1-6-13,months,253.0,0.04623538011695907
380627,4,13,1-6-14,in,205.0,0.037463450292397664
380628,4,14,1-6-15,a,0.0,0.0
380629,4,15,1-6-16,rather,147.0,0.0268640350877193
380630,4,16,1-6-17,depressing,200.0,0.03654970760233918
380631,4,17,1-6-18,convalescent,559.0,0.10215643274853801
380632,4,18,1-6-19,home,300.0,0.05482456140350877
380633,4,19,1-6-20,was,0.0,0.0
380634,4,20,1-6-21,given,231.0,0.042214912280701754
380635,4,21,1-6-22,a,0.0,0.0
380636,4,22,1-6-23,months,461.0,0.0842470760233918
380637,4,23,1-6-24,sick,0.0,0.0
380638,4,24,1-6-25,leave,89.0,0.016264619883040937
380639,5,0,1-6-26,having,100.0,0.029682398337785694
380640,5,1,1-6-27,no,0.0,0.0
380641,5,2,1-6-28,near,0.0,0.0
380642,5,3,1-6-29,relations,224.0,0.06648857227663996
380643,5,4,1-6-30,or,260.0,0.0771742356782428
380644,5,5,1-6-31,friends,0.0,0.0
380645,5,6,1-6-32,i,0.0,0.0
380646,5,7,1-6-33,was,237.0,0.07034728406055209
380647,5,8,1-6-34,trying,0.0,0.0
380648,5,9,1-6-35,to,0.0,0.0
380649,5,10,1-6-36,make,190.0,0.056396556841792816
380650,5,11,1-6-37,up,0.0,0.0
380651,5,12,1-6-38,my,144.0,0.0427426536064114
380652,5,13,1-6-39,mind,231.0,0.06856634016028496
380653,5,14,1-6-40,what,0.0,0.0
380654,5,15,1-6-41,to,0.0,0.0
380655,5,16,1-6-42,do,290.0,0.0860789551795785
380656,5,17,1-6-43,when,0.0,0.0
380657,5,18,1-6-44,i,205.0,0.060848916592460674
380658,5,19,1-6-45,ran,37.0,0.010982487384980706
380659,5,20,1-6-46,across,138.0,0.04096170970614425
380660,5,21,1-6-47,john,164.0,0.048679133273968535
380661,5,22,1-6-48,cavendish,1149.0,0.3410507569011576
380662,6,0,1-6-49,i,0.0,0.0
380663,6,1,1-6-50,had,211.0,0.14151576123407109
380664,6,2,1-6-51,seen,492.0,0.3299798792756539
380665,6,3,1-6-52,very,0.0,0.0
380666,6,4,1-6-53,little,494.0,0.3313212608987257
380667,6,5,1-6-54,of,0.0,0.0
380668,6,6,1-6-55,him,0.0,0.0
380669,6,7,1-6-56,for,0.0,0.0
380670,6,8,1-6-57,some,148.0,0.09926224010731052
380671,6,9,1-6-58,years,146.0,0.09792085848423876
380672,7,0,1-6-59,indeed,278.0,0.3746630727762803
380673,7,1,1-6-60,i,0.0,0.0
380674,7,2,1-6-61,had,0.0,0.0
380675,7,3,1-6-62,never,197.0,0.26549865229110514
380676,7,4,1-6-63,known,0.0,0.0
380677,7,5,1-6-64,him,187.0,0.25202156334231807
380678,7,6,1-6-65,particularly,80.0,0.1078167115902965
380679,7,7,1-6-66,well,0.0,0.0
380680,8,0,1-6-67,he,0.0,0.0
380681,8,1,1-6-68,was,232.0,0.09982788296041308
380682,8,2,1-6-69,a,0.0,0.0
380683,8,3,1-6-70,good,187.0,0.08046471600688468
380684,8,4,1-6-71,fifteen,378.0,0.16265060240963855
380685,8,5,1-6-72,years,316.0,0.1359724612736661
380686,8,6,1-6-73,my,0.0,0.0
380687,8,7,1-6-74,senior,474.0,0.20395869191049915
380688,8,8,1-6-75,for,0.0,0.0
380689,8,9,1-6-76,one,0.0,0.0
380690,8,10,1-6-77,thing,289.0,0.12435456110154905
380691,8,11,1-6-78,though,0.0,0.0
380692,8,12,1-6-79,he,0.0,0.0
380693,8,13,1-6-80,hardly,240.0,0.10327022375215146
380694,8,14,1-6-81,looked,0.0,0.0
380695,8,15,1-6-82,his,66.0,0.028399311531841654
380696,8,16,1-6-84,years,142.0,0.06110154905335628
380697,9,0,1-7-1,as,0.0,0.0
380698,9,1,1-7-2,a,164.0,0.05750350631136045
380699,9,2,1-7-3,boy,0.0,0.0
380700,9,3,1-7-4,though,186.0,0.06521739130434782
380701,9,4,1-7-5,i,0.0,0.0
380702,9,5,1-7-6,had,400.0,0.1402524544179523
380703,9,6,1-7-7,often,166.0,0.05820476858345021
380704,9,7,1-7-8,stayed,180.0,0.06311360448807854
380705,9,8,1-7-9,at,150.0,0.052594670406732116
380706,9,9,1-7-10,styles,578.0,0.2026647966339411
380707,9,10,1-7-11,his,174.0,0.061009817671809255
380708,9,11,1-7-12,mothers,506.0,0.1774193548387097
380709,9,12,1-7-13,place,203.0,0.0711781206171108
380710,9,13,1-7-14,in,145.0,0.05084151472650771
380711,10,0,1-7-16,we,217.0,0.07416267942583732
380712,10,1,1-7-17,had,165.0,0.05639097744360902
380713,10,2,1-7-18,a,162.0,0.05536568694463431
380714,10,3,1-7-19,good,0.0,0.0
380715,10,4,1-7-20,yarn,103.0,0.03520164046479836
380716,10,5,1-7-21,about,357.0,0.12200956937799043
380717,10,6,1-7-22,old,0.0,0.0
380718,10,7,1-7-23,times,263.0,0.0898838004101162
380719,10,8,1-7-24,and,0.0,0.0
380720,10,9,1-7-25,it,229.0,0.07826384142173616
380721,10,10,1-7-26,ended,191.0,0.06527682843472317
380722,10,11,1-7-27,in,0.0,0.0
380723,10,12,1-7-28,his,283.0,0.09671907040328093
380724,10,13,1-7-29,inviting,0.0,0.0
380725,10,14,1-7-30,me,329.0,0.11244019138755981
380726,10,15,1-7-31,down,0.0,0.0
380727,10,16,1-7-32,to,0.0,0.0
380728,10,17,1-7-33,styles,217.0,0.07416267942583732
380729,10,18,1-7-34,to,139.0,0.04750512645249488
380730,10,19,1-7-35,spend,0.0,0.0
380731,10,20,1-7-36,my,110.0,0.03759398496240601
380732,10,21,1-7-37,leave,161.0,0.05502392344497608
380733,10,22,1-7-38,there,0.0,0.0
380734,11,0,1-7-39,the,25.0,0.013283740701381509
380735,11,1,1-7-40,mater,196.0,0.10414452709883103
380736,11,2,1-7-41,will,733.0,0.3894792773645058
380737,11,3,1-7-42,be,0.0,0.0
380738,11,4,1-7-43,delighted,204.0,0.10839532412327312
380739,11,5,1-7-44,to,34.0,0.018065887353878853
380740,11,6,1-7-45,see,264.0,0.14027630180658873
380741,11,7,1-7-46,you,0.0,0.0
380742,11,8,1-7-48,all,0.0,0.0
380743,11,9,1-7-49,those,135.0,0.07173219978746015
380744,11,10,1-7-50,years,168.0,0.08926673751328375
380745,11,11,1-7-51,he,0.0,0.0
380746,11,12,1-7-52,added,123.0,0.06535600425079703
380747,12,0,1-7-53,your,0.0,0.0
380748,12,1,1-7-54,mother,296.0,0.2571676802780191
380749,12,2,1-7-55,keeps,0.0,0.0
380750,12,3,1-7-56,well,323.0,0.28062554300608167
380751,12,4,1-7-57,i,0.0,0.0
380752,12,5,1-7-58,asked,532.0,0.4622067767158992
380753,13,0,1-7-59,oh,123.0,0.44244604316546765
380754,13,1,1-7-60,yes,155.0,0.5575539568345323
380755,14,0,1-7-61,i,0.0,0.0
380756,14,1,1-7-62,suppose,156.0,0.11650485436893204
380757,14,2,1-7-63,you,97.0,0.07244212098581031
380758,14,3,1-7-64,know,0.0,0.0
380759,14,4,1-7-65,that,270.0,0.20164301717699776
380760,14,5,1-7-66,she,219.0,0.16355489171023152
380761,14,6,1-7-67,has,139.0,0.10380881254667662
380762,14,7,1-7-68,married,0.0,0.0
380763,14,8,1-7-69,again,458.0,0.34204630321135177
380764,15,0,1-7-70,i,0.0,0.0
380765,15,1,1-7-71,am,174.0,0.12244897959183673
380766,15,2,1-7-72,afraid,158.0,0.11118930330752991
380767,15,3,1-7-73,i,0.0,0.0
380768,15,4,1-7-74,showed,447.0,0.31456720619282197
380769,15,5,1-7-75,my,0.0,0.0
380770,15,6,1-7-76,surprise,327.0,0.23011963406052077
380771,15,7,1-7-77,rather,0.0,0.0
380772,15,8,1-7-78,plainly,315.0,0.22167487684729065
380773,16,0,1-8-1,mrs,375.0,0.08706756442999768
380774,16,1,1-8-2,cavendish,0.0,0.0
380775,16,2,1-8-3,who,101.0,0.023450197353146043
380776,16,3,1-8-4,had,191.0,0.044346412816345486
380777,16,4,1-8-5,married,57.0,0.013234269793359647
380778,16,5,1-8-6,johns,153.0,0.03552356628743905
380779,16,6,1-8-7,father,249.0,0.05781286278151846
380780,16,7,1-8-8,when,0.0,0.0
380781,16,8,1-8-9,he,0.0,0.0
380782,16,9,1-8-10,was,519.0,0.12050150917111678
380783,16,10,1-8-11,a,295.0,0.0684931506849315
380784,16,11,1-8-12,widower,307.0,0.07127931274669143
380785,16,12,1-8-13,with,401.0,0.09310424889714418
380786,16,13,1-8-14,two,0.0,0.0
380787,16,14,1-8-15,sons,150.0,0.03482702577199907
380788,16,15,1-8-16,had,385.0,0.08938936614813095
380789,16,16,1-8-17,been,0.0,0.0
380790,16,17,1-8-18,a,0.0,0.0
380791,16,18,1-8-19,handsome,206.0,0.04782911539354539
380792,16,19,1-8-20,woman,104.0,0.024146737868586024
380793,16,20,1-8-21,of,0.0,0.0
380794,16,21,1-8-23,as,407.0,0.09449732992802415
380795,16,22,1-8-24,i,0.0,0.0
380796,16,23,1-8-25,remembered,158.0,0.03668446714650569
380797,16,24,1-8-26,her,249.0,0.05781286278151846
380798,17,0,1-8-27,she,0.0,0.0
380799,17,1,1-8-28,certainly,194.0,0.11194460473167916
380800,17,2,1-8-29,could,272.0,0.1569532602423543
380801,17,3,1-8-30,not,252.0,0.1454125793421812
380802,17,4,1-8-31,be,0.0,0.0
380803,17,5,1-8-32,a,0.0,0.0
380804,17,6,1-8-33,day,218.0,0.1257934218118869
380805,17,7,1-8-34,less,0.0,0.0
380806,17,8,1-8-35,than,241.0,0.13906520484708598
380807,17,9,1-8-36,seventy,258.0,0.1488747836122331
380808,17,10,1-8-37,now,298.0,0.17195614541257934
380809,18,0,1-8-38,i,0.0,0.0
380810,18,1,1-8-39,recalled,241.0,0.043329737504494786
380811,18,2,1-8-40,her,0.0,0.0
380812,18,3,1-8-41,as,0.0,0.0
380813,18,4,1-8-42,an,269.0,0.04836389787846099
380814,18,5,1-8-43,energetic,369.0,0.06634304207119741
380815,18,6,1-8-44,autocratic,571.0,0.10266091334052499
380816,18,7,1-8-45,personality,545.0,0.09798633585041353
380817,18,8,1-8-46,somewhat,185.0,0.033261416756562384
380818,18,9,1-8-47,inclined,0.0,0.0
380819,18,10,1-8-48,to,241.0,0.043329737504494786
380820,18,11,1-8-49,charitable,301.0,0.05411722402013664
380821,18,12,1-8-50,and,0.0,0.0
380822,18,13,1-8-51,social,257.0,0.046206400575332617
380823,18,14,1-8-52,notoriety,256.0,0.04602660913340525
380824,18,15,1-8-53,with,229.0,0.041172240201366415
380825,18,16,1-8-54,a,0.0,0.0
380826,18,17,1-8-55,fondness,181.0,0.03254225098885293
380827,18,18,1-8-56,for,0.0,0.0
380828,18,19,1-8-57,opening,627.0,0.11272923408845739
380829,18,20,1-8-58,bazaars,768.0,0.13807982740021574
380830,18,21,1-8-59,and,0.0,0.0
380831,18,22,1-8-60,playing,190.0,0.03416037396619921
380832,18,23,1-8-61,the,0.0,0.0
380833,18,24,1-8-62,lady,0.0,0.0
380834,18,25,1-8-63,bountiful,332.0,0.05969075871988493
380835,19,0,1-8-64,she,125.0,0.06082725060827251
380836,19,1,1-8-65,was,0.0,0.0
380837,19,2,1-8-66,a,0.0,0.0
380838,19,3,1-8-67,most,199.0,0.09683698296836983
380839,19,4,1-8-68,generous,240.0,0.11678832116788321
380840,19,5,1-8-69,woman,0.0,0.0
380841,19,6,1-8-70,and,231.0,0.11240875912408758
380842,19,7,1-8-71,possessed,448.0,0.21800486618004866
380843,19,8,1-8-72,a,0.0,0.0
380844,19,9,1-8-73,considerable,271.0,0.1318734793187348
380845,19,10,1-8-74,fortune,195.0,0.0948905109489051
380846,19,11,1-8-75,of,0.0,0.0
380847,19,12,1-8-76,her,0.0,0.0
380848,19,13,1-8-77,own,346.0,0.1683698296836983
380849,20,0,1-8-78,their,276.0,0.20175438596491227
380850,20,1,1-8-80,styles,263.0,0.1922514619883041
380851,20,2,1-8-81,court,122.0,0.0891812865497076
380852,20,3,1-8-82,had,0.0,0.0
380853,20,4,1-8-83,been,69.0,0.05043859649122807
380854,20,5,1-8-84,purchased,202.0,0.1476608187134503
380855,20,6,1-8-85,by,0.0,0.0
380856,20,7,1-8-86,mr,139.0,0.10160818713450293
380857,20,8,1-8-87,cavendish,0.0,0.0
380858,20,9,1-8-88,early,297.0,0.21710526315789475
380859,20,10,1-8-89,in,0.0,0.0
380860,20,11,1-8-90,their,0.0,0.0
380861,20,12,1-8-91,married,0.0,0.0
380862,20,13,1-8-92,life,0.0,0.0
380863,21,0,1-9-1,he,0.0,0.0
380864,21,1,1-9-2,had,193.0,0.02750855188141391
380865,21,2,1-9-3,been,0.0,0.0
380866,21,3,1-9-4,completely,185.0,0.02636830102622577
380867,21,4,1-9-5,under,0.0,0.0
380868,21,5,1-9-6,his,0.0,0.0
380869,21,6,1-9-7,wifes,182.0,0.02594070695553022
380870,21,7,1-9-8,ascendancy,590.0,0.08409350057012542
380871,21,8,1-9-9,so,146.0,0.02080957810718358
380872,21,9,1-9-10,much,182.0,0.02594070695553022
380873,21,10,1-9-11,so,272.0,0.03876852907639681
380874,21,11,1-9-12,that,607.0,0.08651653363740022
380875,21,12,1-9-13,on,443.0,0.06314139110604333
380876,21,13,1-9-14,dying,361.0,0.05145381984036488
380877,21,14,1-9-15,he,0.0,0.0
380878,21,15,1-9-16,left,0.0,0.0
380879,21,16,1-9-17,the,344.0,0.04903078677309008
380880,21,17,1-9-18,place,0.0,0.0
380881,21,18,1-9-19,to,181.0,0.0257981755986317
380882,21,19,1-9-20,her,0.0,0.0
380883,21,20,1-9-21,for,308.0,0.04389965792474344
380884,21,21,1-9-22,her,0.0,0.0
380885,21,22,1-9-23,lifetime,235.0,0.033494868871151655
380886,21,23,1-9-24,as,0.0,0.0
380887,21,24,1-9-25,well,264.0,0.037628278221208664
380888,21,25,1-9-26,as,0.0,0.0
380889,21,26,1-9-27,the,0.0,0.0
380890,21,27,1-9-28,larger,223.0,0.03178449258836944
380891,21,28,1-9-29,part,0.0,0.0
380892,21,29,1-9-30,of,359.0,0.05116875712656784
380893,21,30,1-9-31,his,135.0,0.019241733181299885
380894,21,31,1-9-32,income,220.0,0.03135689851767389
380895,21,32,1-9-33,an,0.0,0.0
380896,21,33,1-9-34,arrangement,279.0,0.039766248574686434
380897,21,34,1-9-35,that,179.0,0.025513112884834665
380898,21,35,1-9-36,was,0.0,0.0
380899,21,36,1-9-37,distinctly,204.0,0.029076396807297605
380900,21,37,1-9-38,unfair,230.0,0.03278221208665907
380901,21,38,1-9-39,to,345.0,0.0491733181299886
380902,21,39,1-9-40,his,0.0,0.0
380903,21,40,1-9-41,two,349.0,0.049743443557582666
380904,21,41,1-9-42,sons,0.0,0.0
380905,22,0,1-9-43,their,173.0,0.030144624499041647
380906,22,1,1-9-44,stepmother,410.0,0.07144101759888483
380907,22,2,1-9-45,however,880.0,0.15333681826102108
380908,22,3,1-9-46,had,0.0,0.0
380909,22,4,1-9-47,always,222.0,0.03868269733403032
380910,22,5,1-9-48,been,0.0,0.0
380911,22,6,1-9-49,most,337.0,0.05872103153859557
380912,22,7,1-9-50,generous,223.0,0.038856943718417844
380913,22,8,1-9-51,to,0.0,0.0
380914,22,9,1-9-52,them,233.0,0.040599407562293084
380915,22,10,1-9-53,indeed,197.0,0.03432653772434222
380916,22,11,1-9-54,they,0.0,0.0
380917,22,12,1-9-55,were,261.0,0.045478306325143755
380918,22,13,1-9-56,so,220.0,0.03833420456525527
380919,22,14,1-9-57,young,0.0,0.0
380920,22,15,1-9-58,at,0.0,0.0
380921,22,16,1-9-59,the,0.0,0.0
380922,22,17,1-9-60,time,0.0,0.0
380923,22,18,1-9-61,of,0.0,0.0
380924,22,19,1-9-62,their,318.0,0.05541035023523262
380925,22,20,1-9-63,fathers,259.0,0.045129813556368706
380926,22,21,1-9-64,remarriage,255.0,0.04443282801881861
380927,22,22,1-9-65,that,0.0,0.0
380928,22,23,1-9-66,they,295.0,0.05140268339431957
380929,22,24,1-9-67,always,0.0,0.0
380930,22,25,1-9-68,thought,439.0,0.07649416274612302
380931,22,26,1-9-69,of,0.0,0.0
380932,22,27,1-9-70,her,139.0,0.02422024742986583
380933,22,28,1-9-71,as,336.0,0.05854678515420805
380934,22,29,1-9-72,their,148.0,0.025788464889353546
380935,22,30,1-9-73,own,0.0,0.0
380936,22,31,1-9-74,mother,394.0,0.06865307544868444
380937,23,0,1-9-75,lawrence,522.0,0.5911664779161948
380938,23,1,1-9-76,the,0.0,0.0
380939,23,2,1-9-77,younger,0.0,0.0
380940,23,3,1-9-78,had,0.0,0.0
380941,23,4,1-9-79,been,361.0,0.4088335220838052
380942,23,5,1-9-80,a,0.0,0.0
380943,23,6,1-9-81,delicate,0.0,0.0
380944,23,7,1-9-82,youth,0.0,0.0
380945,24,0,1-10-1,he,183.0,0.03367065317387304
380946,24,1,1-10-2,had,0.0,0.0
380947,24,2,1-10-3,qualified,80.0,0.014719411223551058
380948,24,3,1-10-4,as,158.0,0.02907083716651334
380949,24,4,1-10-5,a,0.0,0.0
380950,24,5,1-10-6,doctor,132.0,0.024287028518859246
380951,24,6,1-10-7,but,0.0,0.0
380952,24,7,1-10-8,early,438.0,0.08058877644894204
380953,24,8,1-10-9,relinquished,839.0,0.15436982520699172
380954,24,9,1-10-10,the,0.0,0.0
380955,24,10,1-10-11,profession,379.0,0.06973321067157313
380956,24,11,1-10-12,of,0.0,0.0
380957,24,12,1-10-13,medicine,310.0,0.05703771849126035
380958,24,13,1-10-14,and,0.0,0.0
380959,24,14,1-10-15,lived,222.0,0.04084636614535419
380960,24,15,1-10-16,at,0.0,0.0
380961,24,16,1-10-17,home,257.0,0.04728610855565778
380962,24,17,1-10-18,while,0.0,0.0
380963,24,18,1-10-19,pursuing,402.0,0.07396504139834406
380964,24,19,1-10-20,literary,409.0,0.07525298988040478
380965,24,20,1-10-21,ambitions,569.0,0.1046918123275069
380966,24,21,1-10-22,though,247.0,0.04544618215271389
380967,24,22,1-10-23,his,0.0,0.0
380968,24,23,1-10-24,verses,401.0,0.07378104875804968
380969,24,24,1-10-25,never,142.0,0.026126954921803128
380970,24,25,1-10-26,had,0.0,0.0
380971,24,26,1-10-27,any,0.0,0.0
380972,24,27,1-10-28,marked,171.0,0.03146274149034039
380973,24,28,1-10-29,success,96.0,0.01766329346826127
380974,25,0,1-10-30,john,0.0,0.0
380975,25,1,1-10-31,practiced,210.0,0.08982035928143713
380976,25,2,1-10-32,for,245.0,0.10479041916167664
380977,25,3,1-10-33,some,145.0,0.062018819503849444
380978,25,4,1-10-34,time,214.0,0.09153122326775022
380979,25,5,1-10-35,as,455.0,0.19461077844311378
380980,25,6,1-10-36,a,0.0,0.0
380981,25,7,1-10-37,barrister,142.0,0.06073567151411463
380982,25,8,1-10-38,but,174.0,0.07442258340461934
380983,25,9,1-10-39,had,0.0,0.0
380984,25,10,1-10-40,finally,170.0,0.07271171941830624
380985,25,11,1-10-41,settled,208.0,0.08896492728828058
380986,25,12,1-10-42,down,0.0,0.0
380987,25,13,1-10-43,to,0.0,0.0
380988,25,14,1-10-44,the,66.0,0.028229255774165955
380989,25,15,1-10-45,more,0.0,0.0
380990,25,16,1-10-46,congenial,309.0,0.13216424294268606
380991,25,17,1-10-47,life,0.0,0.0
380992,25,18,1-10-48,of,0.0,0.0
380993,25,19,1-10-49,a,0.0,0.0
380994,25,20,1-10-50,country,0.0,0.0
380995,25,21,1-10-51,squire,0.0,0.0
380996,26,0,1-11-1,he,170.0,0.027855153203342618
380997,26,1,1-11-2,had,0.0,0.0
380998,26,2,1-11-3,married,144.0,0.023594953301654925
380999,26,3,1-11-4,two,0.0,0.0
381000,26,4,1-11-5,years,195.0,0.03195149926265771
381001,26,5,1-11-6,ago,0.0,0.0
381002,26,6,1-11-7,and,0.0,0.0
381003,26,7,1-11-8,had,231.0,0.03785023758807144
381004,26,8,1-11-9,taken,181.0,0.029657545469441257
381005,26,9,1-11-10,his,192.0,0.0314599377355399
381006,26,10,1-11-11,wife,0.0,0.0
381007,26,11,1-11-12,to,172.0,0.028182860888087826
381008,26,12,1-11-13,live,0.0,0.0
381009,26,13,1-11-14,at,194.0,0.03178764542028511
381010,26,14,1-11-15,styles,264.0,0.04325741438636736
381011,26,15,1-11-16,though,324.0,0.05308864492872358
381012,26,16,1-11-17,i,0.0,0.0
381013,26,17,1-11-18,entertained,498.0,0.0815992135015566
381014,26,18,1-11-19,a,0.0,0.0
381015,26,19,1-11-20,shrewd,423.0,0.06931017532361133
381016,26,20,1-11-21,suspicion,425.0,0.06963788300835655
381017,26,21,1-11-22,that,0.0,0.0
381018,26,22,1-11-23,he,0.0,0.0
381019,26,23,1-11-24,would,614.0,0.10060625921677864
381020,26,24,1-11-25,have,167.0,0.02736359167622481
381021,26,25,1-11-26,preferred,205.0,0.033590037686383745
381022,26,26,1-11-27,his,297.0,0.04866459118466328
381023,26,27,1-11-28,mother,0.0,0.0
381024,26,28,1-11-29,to,0.0,0.0
381025,26,29,1-11-30,increase,166.0,0.027199737833852204
381026,26,30,1-11-31,his,0.0,0.0
381027,26,31,1-11-32,allowance,379.0,0.062100606259216776
381028,26,32,1-11-33,which,0.0,0.0
381029,26,33,1-11-34,would,106.0,0.017368507291495985
381030,26,34,1-11-35,have,26.0,0.004260199901687694
381031,26,35,1-11-36,enabled,163.0,0.02670817630673439
381032,26,36,1-11-37,him,0.0,0.0
381033,26,37,1-11-38,to,0.0,0.0
381034,26,38,1-11-39,have,191.0,0.03129608389316729
381035,26,39,1-11-40,a,0.0,0.0
381036,26,40,1-11-41,home,152.0,0.024905784040635752
381037,26,41,1-11-42,of,0.0,0.0
381038,26,42,1-11-43,his,0.0,0.0
381039,26,43,1-11-44,own,224.0,0.036703260691463215
381040,27,0,1-11-45,mrs,236.0,0.04600389863547758
381041,27,1,1-11-46,cavendish,212.0,0.04132553606237817
381042,27,2,1-11-47,however,163.0,0.0317738791423002
381043,27,3,1-11-48,was,207.0,0.04035087719298246
381044,27,4,1-11-49,a,0.0,0.0
381045,27,5,1-11-50,lady,168.0,0.03274853801169591
381046,27,6,1-11-51,who,0.0,0.0
381047,27,7,1-11-52,liked,92.0,0.01793372319688109
381048,27,8,1-11-53,to,0.0,0.0
381049,27,9,1-11-54,make,204.0,0.03976608187134503
381050,27,10,1-11-55,her,0.0,0.0
381051,27,11,1-11-56,own,469.0,0.09142300194931774
381052,27,12,1-11-57,plans,140.0,0.02729044834307992
381053,27,13,1-11-58,and,0.0,0.0
381054,27,14,1-11-59,expected,149.0,0.029044834307992203
381055,27,15,1-11-60,other,161.0,0.03138401559454191
381056,27,16,1-11-61,people,0.0,0.0
381057,27,17,1-11-62,to,223.0,0.043469785575048735
381058,27,18,1-11-63,fall,144.0,0.028070175438596492
